subj_idx,gender,year,education,dist,trial_type,rt,response,key_press,condition,correct_response,correct,word,Image,shape_en,valence,ACC,exp,matchness,trial_id
1,0,2000,5,434.97,psychophysics,607,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,39
1,0,2000,5,434.97,psychophysics,643,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,40
1,0,2000,5,434.97,psychophysics,590,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,41
1,0,2000,5,434.97,psychophysics,608,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,42
1,0,2000,5,434.97,psychophysics,591,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,43
1,0,2000,5,434.97,psychophysics,695,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,44
1,0,2000,5,434.97,psychophysics,557,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,45
1,0,2000,5,434.97,psychophysics,597,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,46
1,0,2000,5,434.97,psychophysics,777,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,47
1,0,2000,5,434.97,psychophysics,586,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,48
1,0,2000,5,434.97,psychophysics,744,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,49
1,0,2000,5,434.97,psychophysics,579,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,50
1,0,2000,5,434.97,psychophysics,636,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,51
1,0,2000,5,434.97,psychophysics,696,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,52
1,0,2000,5,434.97,psychophysics,612,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,53
1,0,2000,5,434.97,psychophysics,663,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,54
1,0,2000,5,434.97,psychophysics,538,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,55
1,0,2000,5,434.97,psychophysics,603,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,56
1,0,2000,5,434.97,psychophysics,616,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,57
1,0,2000,5,434.97,psychophysics,559,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,58
1,0,2000,5,434.97,psychophysics,616,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,59
1,0,2000,5,434.97,psychophysics,663,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,60
1,0,2000,5,434.97,psychophysics,742,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,62
1,0,2000,5,434.97,psychophysics,553,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,63
1,0,2000,5,434.97,psychophysics,599,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,64
1,0,2000,5,434.97,psychophysics,588,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,65
1,0,2000,5,434.97,psychophysics,669,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,66
1,0,2000,5,434.97,psychophysics,609,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,67
1,0,2000,5,434.97,psychophysics,671,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,68
1,0,2000,5,434.97,psychophysics,598,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,69
1,0,2000,5,434.97,psychophysics,615,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,70
1,0,2000,5,434.97,psychophysics,561,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,71
1,0,2000,5,434.97,psychophysics,578,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,72
1,0,2000,5,434.97,psychophysics,630,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,73
1,0,2000,5,434.97,psychophysics,546,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,74
1,0,2000,5,434.97,psychophysics,714,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,75
1,0,2000,5,434.97,psychophysics,740,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,76
1,0,2000,5,434.97,psychophysics,648,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,77
1,0,2000,5,434.97,psychophysics,679,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,78
1,0,2000,5,434.97,psychophysics,592,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,79
1,0,2000,5,434.97,psychophysics,591,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,80
1,0,2000,5,434.97,psychophysics,615,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,81
1,0,2000,5,434.97,psychophysics,576,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,82
1,0,2000,5,434.97,psychophysics,564,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,83
1,0,2000,5,434.97,psychophysics,538,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,84
1,0,2000,5,434.97,psychophysics,493,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,85
1,0,2000,5,434.97,psychophysics,520,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,86
1,0,2000,5,434.97,psychophysics,643,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,87
1,0,2000,5,434.97,psychophysics,568,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,88
1,0,2000,5,434.97,psychophysics,736,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,89
1,0,2000,5,434.97,psychophysics,497,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,90
1,0,2000,5,434.97,psychophysics,615,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,91
1,0,2000,5,434.97,psychophysics,636,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,92
1,0,2000,5,434.97,psychophysics,548,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,93
1,0,2000,5,434.97,psychophysics,588,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,94
1,0,2000,5,434.97,psychophysics,567,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,95
1,0,2000,5,434.97,psychophysics,664,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,96
1,0,2000,5,434.97,psychophysics,588,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,97
1,0,2000,5,434.97,psychophysics,579,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,98
1,0,2000,5,434.97,psychophysics,626,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,99
1,0,2000,5,434.97,psychophysics,638,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,100
1,0,2000,5,434.97,psychophysics,748,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,101
1,0,2000,5,434.97,psychophysics,555,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,102
1,0,2000,5,434.97,psychophysics,550,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,103
1,0,2000,5,434.97,psychophysics,682,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,104
1,0,2000,5,434.97,psychophysics,571,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,105
1,0,2000,5,434.97,psychophysics,584,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,106
1,0,2000,5,434.97,psychophysics,528,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,107
1,0,2000,5,434.97,psychophysics,580,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,108
1,0,2000,5,434.97,psychophysics,634,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,109
1,0,2000,5,434.97,psychophysics,528,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,110
1,0,2000,5,434.97,psychophysics,551,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,111
1,0,2000,5,434.97,psychophysics,533,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,112
1,0,2000,5,434.97,psychophysics,545,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,113
1,0,2000,5,434.97,psychophysics,640,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,114
1,0,2000,5,434.97,psychophysics,546,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,115
1,0,2000,5,434.97,psychophysics,552,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,116
1,0,2000,5,434.97,psychophysics,597,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,117
1,0,2000,5,434.97,psychophysics,565,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,118
1,0,2000,5,434.97,psychophysics,600,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,119
1,0,2000,5,434.97,psychophysics,619,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,120
1,0,2000,5,434.97,psychophysics,599,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,121
1,0,2000,5,434.97,psychophysics,638,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,122
1,0,2000,5,434.97,psychophysics,562,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,123
1,0,2000,5,434.97,psychophysics,596,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,124
1,0,2000,5,434.97,psychophysics,570,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,125
1,0,2000,5,434.97,psychophysics,624,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,126
1,0,2000,5,434.97,psychophysics,558,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,127
1,0,2000,5,434.97,psychophysics,568,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,128
1,0,2000,5,434.97,psychophysics,626,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,129
1,0,2000,5,434.97,psychophysics,542,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,130
1,0,2000,5,434.97,psychophysics,668,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,131
1,0,2000,5,434.97,psychophysics,516,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,132
1,0,2000,5,434.97,psychophysics,558,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,133
1,0,2000,5,434.97,psychophysics,622,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,134
1,0,2000,5,434.97,psychophysics,631,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,135
1,0,2000,5,434.97,psychophysics,643,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,136
1,0,2000,5,434.97,psychophysics,567,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,137
1,0,2000,5,434.97,psychophysics,578,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,138
1,0,2000,5,434.97,psychophysics,544,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,139
1,0,2000,5,434.97,psychophysics,616,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,140
1,0,2000,5,434.97,psychophysics,507,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,141
1,0,2000,5,434.97,psychophysics,537,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,142
1,0,2000,5,434.97,psychophysics,533,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,143
1,0,2000,5,434.97,psychophysics,530,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,144
1,0,2000,5,434.97,psychophysics,525,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,145
1,0,2000,5,434.97,psychophysics,603,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,146
1,0,2000,5,434.97,psychophysics,545,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,147
1,0,2000,5,434.97,psychophysics,602,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,148
1,0,2000,5,434.97,psychophysics,635,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,149
1,0,2000,5,434.97,psychophysics,566,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,150
1,0,2000,5,434.97,psychophysics,589,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,151
1,0,2000,5,434.97,psychophysics,610,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,152
1,0,2000,5,434.97,psychophysics,527,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,153
1,0,2000,5,434.97,psychophysics,577,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,154
1,0,2000,5,434.97,psychophysics,760,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,155
1,0,2000,5,434.97,psychophysics,669,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,156
1,0,2000,5,434.97,psychophysics,475,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,157
1,0,2000,5,434.97,psychophysics,676,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,158
1,0,2000,5,434.97,psychophysics,541,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,159
1,0,2000,5,434.97,psychophysics,527,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,160
1,0,2000,5,434.97,psychophysics,588,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,161
1,0,2000,5,434.97,psychophysics,632,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,162
1,0,2000,5,434.97,psychophysics,683,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,163
1,0,2000,5,434.97,psychophysics,568,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,164
1,0,2000,5,434.97,psychophysics,641,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,165
1,0,2000,5,434.97,psychophysics,679,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,166
1,0,2000,5,434.97,psychophysics,540,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,167
1,0,2000,5,434.97,psychophysics,531,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,168
1,0,2000,5,434.97,psychophysics,596,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,169
1,0,2000,5,434.97,psychophysics,711,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,170
1,0,2000,5,434.97,psychophysics,616,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,171
1,0,2000,5,434.97,psychophysics,648,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,172
1,0,2000,5,434.97,psychophysics,572,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,173
1,0,2000,5,434.97,psychophysics,625,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,174
1,0,2000,5,434.97,psychophysics,641,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,175
1,0,2000,5,434.97,psychophysics,586,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,176
1,0,2000,5,434.97,psychophysics,584,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,177
1,0,2000,5,434.97,psychophysics,564,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,178
1,0,2000,5,434.97,psychophysics,547,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,179
1,0,2000,5,434.97,psychophysics,591,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,180
1,0,2000,5,434.97,psychophysics,694,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,181
1,0,2000,5,434.97,psychophysics,536,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,182
1,0,2000,5,434.97,psychophysics,595,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,183
1,0,2000,5,434.97,psychophysics,591,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,184
1,0,2000,5,434.97,psychophysics,522,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,185
1,0,2000,5,434.97,psychophysics,591,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,186
1,0,2000,5,434.97,psychophysics,508,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,187
1,0,2000,5,434.97,psychophysics,494,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,188
1,0,2000,5,434.97,psychophysics,607,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,189
1,0,2000,5,434.97,psychophysics,468,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,190
1,0,2000,5,434.97,psychophysics,553,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,191
1,0,2000,5,434.97,psychophysics,622,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,192
1,0,2000,5,434.97,psychophysics,628,f,f,image_first,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,193
1,0,2000,5,434.97,psychophysics,650,f,f,image_first,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,194
1,0,2000,5,434.97,psychophysics,522,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,195
1,0,2000,5,434.97,psychophysics,548,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,196
1,0,2000,5,434.97,psychophysics,586,f,f,image_first,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,197
1,0,2000,5,434.97,psychophysics,665,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,198
1,0,2000,5,434.97,psychophysics,552,j,j,image_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,199
1,0,2000,5,434.97,psychophysics,568,f,f,image_first,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,200
1,0,2000,5,434.97,psychophysics,610,j,j,image_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,201
1,0,2000,5,434.97,psychophysics,579,f,f,image_first,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,202
1,0,2000,5,434.97,psychophysics,677,f,f,image_first,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,203
1,0,2000,5,434.97,psychophysics,501,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,204
1,0,2000,5,434.97,psychophysics,504,j,j,image_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,205
