"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","411","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","5088","0.0-1.0","4676","
     <p>您好，欢迎参加本次实验。</p>
     <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
     <p>如果您未见过上述内容，请咨询实验员。</p>
     <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
     <p> <div style = ""color: green""><按任意键至下页></div> </p>
     ","arrowdown","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","7171","0.0-2.0","2083","
     <p>本实验首先需要您填写一些基本个人信息。</p>
     <p> <div style = ""color: green""><按任意键至下页></div></p>
     ","arrowdown","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","7172","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","15675","0.0-3.0-1.0","8501","","{""Q0"":""5 ""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","16988","0.0-3.0-2.0","1311","<p style = 'color : white'>您的性别</p>","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","22507","0.0-3.0-3.0","5518","","{""Q0"":""1998""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","25632","0.0-3.0-4.0","3125","","{""Q0"":""6""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","148529","0.0-4.0","122895","","","","85.6","53.98","412.86025460208975","4.820483741920004","592.94","8.257205092041795","50","0.881654254539031","25.6","11.54","","","","","","","","","","","",""
"true","","","","","fullscreen","9","152031","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
