"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","10596","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","22555","0.0-1.0","11957","
   <p>您好，欢迎参加本次实验。</p>
   <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
   <p>如果您未见过上述内容，请咨询实验员。</p>
   <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
   <p> <div style = ""color: green""><按任意键至下页></div> </p>
   ","arrowright","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","24797","0.0-2.0","2241","
   <p>本实验首先需要您填写一些基本个人信息。</p>
   <p> <div style = ""color: green""><按任意键至下页></div></p>
   ","arrowright","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","24799","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","30424","0.0-3.0-1.0","5621","","{""Q0"":""17""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","31386","0.0-3.0-2.0","961","<p style = 'color : white'>您的性别</p>","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","39311","0.0-3.0-3.0","7924","","{""Q0"":""2002""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","43338","0.0-3.0-4.0","4027","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","132535","0.0-4.0","89195","","","","85.6","53.98","547.8867630088124","6.404694799061348","446.22","10.957735260176246","50","0.788484097749687","27.86","15.28","","","","","","","","","","","",""
"true","","","","","fullscreen","9","137740","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","179963","0.0-6.0","42222","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":9290},{""page_index"":1,""viewing_time"":20768},{""page_index"":2,""viewing_time"":8452},{""page_index"":3,""viewing_time"":3713}]","","","","","","","","","","",""
"","","","","","psychophysics","11","182626","0.0-7.0-0.0-0.0","null","","null","","","","","","","","","","","","","key","null","16.666","720","446","j","false","img/S_ambi40.png","方形","prac_image_first",""
"","","","","","html-keyboard-response","12","182932","0.0-7.0-0.0-1.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
