"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","screen_id"
"true","false","[]","[]","[]","preload","0","13638","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","25000","0.0-1.0","11361","
   <p>您好，欢迎参加本次实验。</p>
   <p>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</p>
   <p>如果您未见过上述内容，请咨询实验员。</p>
   <p>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
   <p> <div style = ""color: green""><按任意键至下页></div> </p>
   ","arrowdown","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","27089","0.0-2.0","2081","
   <p>本实验首先需要您填写一些基本个人信息。</p>
   <p> <div style = ""color: green""><按任意键至下页></div></p>
   ","arrowdown","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","call-function","3","27090","0.0-3.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","4","32349","0.0-3.0-1.0","5259","","{""Q0"":""29""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","5","34268","0.0-3.0-2.0","1918","<p style = 'color : white'>您的性别</p>","0","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","6","39986","0.0-3.0-3.0","5717","","{""Q0"":""2001""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","7","46489","0.0-3.0-4.0","6503","","{""Q0"":""5""}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","virtual-chinrest","8","180633","0.0-4.0","134150","","","","85.6","53.98","478.67413849124597","5.595612035603685","511.11","9.573482769824919","50","0.9024928761801082","34.56","20.54","","","","","","","","","","","",""
"true","","","","","fullscreen","9","185015","0.0-5.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","289134","0.0-6.0","104125","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":13766},{""page_index"":1,""viewing_time"":35587},{""page_index"":2,""viewing_time"":4641},{""page_index"":3,""viewing_time"":2478},{""page_index"":2,""viewing_time"":40498},{""page_index"":3,""viewing_time"":7155}]","","","","","","","","","","",""
"","","","","","psychophysics","11","291792","0.0-7.0-0.0-0.0","null","","null","","","","","","","","","","","","","key","null","33.265822784810126","864","536","f","false","img/C_ambi40.png","方形","prac_image_first",""
"","","","","","html-keyboard-response","12","292095","0.0-7.0-0.0-1.0","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","13","294754","0.0-7.0-0.0-0.1","null","","null","","","","","","","","","","","","","key","null","33.333333333333336","864","536","f","false","img/C_ambi40.png","三角","prac_image_first",""
"","","","","","html-keyboard-response","14","295058","0.0-7.0-0.0-1.1","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","15","297711","0.0-7.0-0.0-0.2","null","","null","","","","","","","","","","","","","key","null","33.32911392405063","864","536","f","false","img/T_ambi40.png","方形","prac_image_first",""
"","","","","","html-keyboard-response","16","298016","0.0-7.0-0.0-1.2","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","17","299633","0.0-7.0-0.0-0.3","465","","j","","","","","","","","","","","","","key","j","33.375","864","536","j","true","img/T_ambi40.png","三角","prac_image_first",""
"","","","","","html-keyboard-response","18","299935","0.0-7.0-0.0-1.3","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","19","301526","0.0-7.0-0.0-0.4","439","","f","","","","","","","","","","","","","key","f","33.340425531914896","864","536","j","false","img/S_ambi40.png","方形","prac_image_first",""
"","","","","","html-keyboard-response","20","301829","0.0-7.0-0.0-1.4","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
"","","","","","psychophysics","21","303469","0.0-7.0-0.0-0.5","487","","j","","","","","","","","","","","","","key","j","33.354166666666664","864","536","f","false","img/S_ambi40.png","三角","prac_image_first",""
"","","","","","html-keyboard-response","22","303774","0.0-7.0-0.0-1.5","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","feedback_test"
