subj_idx,valence,matchness,condition,rt_m,sd,var
8,triangle,mismatch,image_first,612.6842105263158,73.85197220121162,5454.113798008535
8,triangle,mismatch,simultaneous,719.8064516129032,105.37944750751565,11104.827956989247
8,triangle,mismatch,word_first,645.3888888888889,113.4130951818623,12862.530158730158
9,circle,match,image_first,639.5,82.40270097639475,6790.205128205128
9,circle,match,simultaneous,761.3421052631579,145.33321941565305,21121.74466571835
9,circle,match,word_first,597.7027027027027,139.00876568381196,19323.436936936938
9,circle,mismatch,image_first,685.1842105263158,134.01771872832217,17960.74893314367
9,circle,mismatch,simultaneous,756.9444444444445,125.91923589449695,15855.653968253968
9,circle,mismatch,word_first,561.8684210526316,76.40191417321581,5837.252489331437
9,square,match,image_first,648.9230769230769,136.417197676328,18609.65182186235
9,square,match,simultaneous,704.5277777777778,89.5354634005387,8016.599206349207
9,square,match,word_first,527.325,68.37767948155341,4675.507051282051
9,square,mismatch,image_first,655.9142857142857,83.36326297263908,6949.433613445378
9,square,mismatch,simultaneous,766.4117647058823,123.92595972499524,15357.643493761141
9,square,mismatch,word_first,555.3783783783783,79.91744050767203,6386.7972972972975
9,triangle,match,image_first,597.1538461538462,88.90993031434691,7904.975708502025
9,triangle,match,simultaneous,744.75,97.67443305079826,9540.294871794871
9,triangle,match,word_first,581.1515151515151,81.10260523409575,6577.632575757576
9,triangle,mismatch,image_first,642.2564102564103,104.09376288224551,10835.511470985155
9,triangle,mismatch,simultaneous,788.8157894736842,141.55294210870417,20037.235419630157
9,triangle,mismatch,word_first,562.1842105263158,100.87960586307629,10176.694879089617
10,circle,match,image_first,566.2702702702703,122.84987420258757,15092.091591591592
10,circle,match,simultaneous,737.5641025641025,156.1731149569529,24390.041835357624
10,circle,match,word_first,681.5526315789474,137.16210519307342,18813.443100995733
10,circle,mismatch,image_first,640.1794871794872,150.79628499452878,22739.519568151147
10,circle,mismatch,simultaneous,751.575,152.76089704720468,23335.891666666666
10,circle,mismatch,word_first,685.85,98.98473075720781,9797.976923076923
10,square,match,image_first,620.1666666666666,132.04317475734973,17435.4
10,square,match,simultaneous,729.5555555555555,157.29579858968978,24741.968253968254
10,square,match,word_first,700.6875,145.7626080420689,21246.737903225807
10,square,mismatch,image_first,657.1351351351351,104.11536394312326,10840.009009009009
10,square,mismatch,simultaneous,768.5263157894736,129.40294011491417,16745.120910384067
10,square,mismatch,word_first,782.9705882352941,214.50414777286872,46012.029411764706
10,triangle,match,image_first,601.7179487179487,120.39167411279531,14494.155195681511
10,triangle,match,simultaneous,695.9,160.35694159576852,25714.348717948717
10,triangle,match,word_first,648,150.7069306547261,22712.57894736842
10,triangle,mismatch,image_first,596.4358974358975,76.82029435527639,5901.357624831309
10,triangle,mismatch,simultaneous,719.3421052631579,126.70166626088987,16053.312233285918
10,triangle,mismatch,word_first,734.421052631579,168.2293530287852,28301.11522048364
11,circle,match,image_first,605.575,90.50170348304684,8190.558333333333
11,circle,match,simultaneous,778.1052631578947,110.20736951708275,12145.664295874822
11,circle,match,word_first,596.4,58.878754167421825,3466.7076923076925
11,circle,mismatch,image_first,648.65,165.40401973225966,27358.489743589744
11,circle,mismatch,simultaneous,786.5714285714286,105.47798368387977,11125.605042016807
11,circle,mismatch,word_first,636.025,105.23197512991757,11073.76858974359
11,square,match,image_first,639.15,104.15854532443588,10849.002564102564
11,square,match,simultaneous,757.3076923076923,133.29629715040136,17767.9028340081
11,square,match,word_first,588.55,67.36466014088867,4537.997435897436
11,square,mismatch,image_first,646.1891891891892,120.28273124366372,14467.935435435435
11,square,mismatch,simultaneous,797.1025641025641,101.18242901127044,10237.883940620783
11,square,mismatch,word_first,612,65.77393500708156,4326.210526315789
11,triangle,match,image_first,660.45,117.46662373758637,13798.407692307692
11,triangle,match,simultaneous,756.7631578947369,101.60347786410908,10323.266714082503
11,triangle,match,word_first,642.4871794871794,102.93223928362104,10595.04588394062
11,triangle,mismatch,image_first,648.7692307692307,100.5397176135569,10108.234817813765
11,triangle,mismatch,simultaneous,811.8648648648649,122.13316097198586,14916.509009009009
11,triangle,mismatch,word_first,603.3421052631579,79.30518415139024,6289.3122332859175
12,circle,match,image_first,565.5428571428571,155.93915533972609,24317.020168067225
12,circle,match,simultaneous,653.3243243243244,146.18368469042525,21369.66966966967
12,circle,match,word_first,522.3333333333334,106.23504936830271,11285.885714285714
12,circle,mismatch,image_first,642.7567567567568,158.88350124215845,25243.966966966967
12,circle,mismatch,simultaneous,707.1578947368421,108.88812168504299,11856.623044096728
12,circle,mismatch,word_first,555.8378378378378,86.31547869218974,7450.361861861862
12,square,match,image_first,558.8378378378378,114.37475282633001,13081.584084084085
12,square,match,simultaneous,673.421052631579,121.2586316969814,14703.655761024182
12,square,match,word_first,551.975,118.94202153645905,14147.204487179488
12,square,mismatch,image_first,610.3947368421053,171.59246809427748,29443.975106685633
12,square,mismatch,simultaneous,717.8611111111111,164.72473190625414,27134.2373015873
12,square,mismatch,word_first,581.1351351351351,99.96226014578428,9992.453453453454
12,triangle,match,image_first,527.1714285714286,109.73724921623568,12042.263865546218
12,triangle,match,simultaneous,664.5428571428571,124.41140075835277,15478.196638655461
12,triangle,match,word_first,485.02564102564105,115.44798035193786,13328.23616734143
12,triangle,mismatch,image_first,593.1315789473684,148.10061792535498,21933.793029871977
12,triangle,mismatch,simultaneous,752.2631578947369,135.04267277730867,18236.52347083926
12,triangle,mismatch,word_first,544.8974358974359,91.9630345850683,8457.199730094468
13,circle,match,image_first,490.55555555555554,88.07803178170867,7757.739682539683
13,circle,match,simultaneous,667.7368421052631,161.5321379136281,26092.63157894737
13,circle,match,word_first,484.45,92.54796400259511,8565.125641025641
13,circle,mismatch,image_first,554.8378378378378,82.84037981883309,6862.528528528528
13,circle,mismatch,simultaneous,751.0967741935484,160.59168821137862,25789.690322580645
13,circle,mismatch,word_first,660.8823529411765,173.04505713933727,29944.591800356506
13,square,match,image_first,539.5526315789474,121.67717531602887,14805.334992887625
13,square,match,simultaneous,686.4054054054054,128.3656797892168,16477.747747747748
13,square,match,word_first,575.1315789473684,156.42028814506605,24467.30654338549
13,square,mismatch,image_first,602.3157894736842,162.35847979138848,26360.275960170697
13,square,mismatch,simultaneous,746.6285714285714,141.47772340014308,20015.946218487396
13,square,mismatch,word_first,631.5,160.60288876227563,25793.28787878788
13,triangle,match,image_first,500.44444444444446,76.232143368396,5811.339682539682
13,triangle,match,simultaneous,658.3846153846154,118.79540470126634,14112.348178137652
13,triangle,match,word_first,554.0540540540541,105.85995621730783,11206.330330330331
13,triangle,mismatch,image_first,573.918918918919,89.8608116225614,8074.965465465465
13,triangle,mismatch,simultaneous,745.4516129032259,118.40378336007045,14019.455913978494
13,triangle,mismatch,word_first,589.0645161290323,128.09057615189624,16407.19569892473
14,circle,match,image_first,516.3611111111111,74.58615450902697,5563.094444444445
14,circle,match,simultaneous,598.7297297297297,87.85646395262137,7718.758258258258
14,circle,match,word_first,487.8918918918919,64.0059822654552,4096.7657657657655
14,circle,mismatch,image_first,544.6578947368421,87.08531893394235,7583.852773826458
14,circle,mismatch,simultaneous,625.2571428571429,84.38265184724351,7120.431932773109
14,circle,mismatch,word_first,536.5675675675676,78.77201298703766,6205.03003003003
14,square,match,image_first,588.6206896551724,135.66224177111528,18404.243842364533
14,square,match,simultaneous,631,159.43771390541391,25420.384615384617
14,square,match,word_first,561.5862068965517,100.24809126839106,10049.679802955665
14,square,mismatch,image_first,546.025641025641,92.5502671893232,8565.551956815114
14,square,mismatch,simultaneous,619.8947368421053,99.39323743206161,9879.015647226173
14,square,mismatch,word_first,531.025,70.26706837086557,4937.460897435897
14,triangle,match,image_first,541.5641025641025,138.13204873594398,19080.462887989204
14,triangle,match,simultaneous,633.3636363636364,72.81818891158744,5302.488636363636
14,triangle,match,word_first,521.825,79.78750223450106,6366.045512820513
14,triangle,mismatch,image_first,527.6764705882352,77.065780870015,5939.13458110517
14,triangle,mismatch,simultaneous,641.8571428571429,97.77559627479015,9560.0672268907565
14,triangle,mismatch,word_first,538,62.11523991987015,3858.3030303030305
15,circle,match,image_first,625.1388888888889,156.99629709514585,24647.8373015873
15,circle,match,simultaneous,670.3157894736842,117.08696358370464,13709.357041251778
15,circle,match,word_first,582.2368421052631,98.31978553473363,9666.780227596017
15,circle,mismatch,image_first,732.741935483871,171.34428649981018,29358.864516129033
15,circle,mismatch,simultaneous,780.9333333333333,142.3405177330255,20260.822988505748
15,circle,mismatch,word_first,673.625,121.08934318204085,14662.629032258064
15,square,match,image_first,618.2285714285714,114.64294588860147,13143.005042016806
15,square,match,simultaneous,713.7027027027027,132.6117693923936,17585.881381381383
15,square,match,word_first,600.5526315789474,109.17694474181761,11919.605263157895
15,square,mismatch,image_first,763.5333333333333,171.16612888699947,29297.84367816092
15,square,mismatch,simultaneous,754.9411764705883,133.781128618096,17897.39037433155
15,square,mismatch,word_first,689.030303030303,182.34042421534042,33248.030303030304
15,triangle,match,image_first,659.5142857142857,147.8899374989569,21871.433613445377
15,triangle,match,simultaneous,647.8918918918919,85.21566880691725,7261.71021021021
15,triangle,match,word_first,562.6052631578947,89.54918306588125,8019.056187766714
15,triangle,mismatch,image_first,685.40625,84.97888138977862,7221.410282258064
15,triangle,mismatch,simultaneous,745.0769230769231,114.22862223476137,13048.178137651821
15,triangle,mismatch,word_first,678.0857142857143,99.05683794093744,9812.257142857143
16,circle,match,image_first,515.275,62.21096757951517,3870.2044871794874
16,circle,match,simultaneous,606.075,56.053265647449926,3141.9685897435897
16,circle,match,word_first,484.14285714285717,45.24387697093768,2047.0084033613446
16,circle,mismatch,image_first,594.5384615384615,106.96306449420707,11441.097165991903
16,circle,mismatch,simultaneous,694.3421052631579,62.65015533113743,3925.041963015647
16,circle,mismatch,word_first,574.3421052631579,62.770399425977274,3940.1230440967283
16,square,match,image_first,587.4102564102565,77.5217178224467,6009.61673414305
16,square,match,simultaneous,684.974358974359,63.17331514404479,3990.867746288799
16,square,match,word_first,595.5135135135135,69.2289364763438,4792.645645645645
16,square,mismatch,image_first,630.0526315789474,83.14654837334584,6913.348506401138
16,square,mismatch,simultaneous,685.05,69.24684571174085,4795.125641025641
16,square,mismatch,word_first,565.5555555555555,64.07827554503473,4106.0253968253965
16,triangle,match,image_first,542.175,74.89475949624246,5609.225
16,triangle,match,simultaneous,634.2,79.0777611449155,6253.292307692308
16,triangle,match,word_first,508.55263157894734,57.53386658046229,3310.1458036984354
16,triangle,mismatch,image_first,591.9473684210526,91.09126619315053,8297.618776671408
16,triangle,mismatch,simultaneous,695.025641025641,92.78738774874616,8609.499325236167
16,triangle,mismatch,word_first,551.3947368421053,64.81263618607359,4200.677809388336
17,circle,match,image_first,650.4358974358975,120.62529953533465,14550.462887989204
17,circle,match,simultaneous,721.2258064516129,119.82868595830726,14358.913978494624
17,circle,match,word_first,631.8947368421053,128.20165480942444,16435.664295874823
17,circle,mismatch,image_first,780.2121212121212,187.146793583232,35023.92234848485
17,circle,mismatch,simultaneous,817.1388888888889,135.99877158642232,18495.665873015874
17,circle,mismatch,word_first,697.4864864864865,101.48935949196887,10300.09009009009
17,square,match,image_first,686.5151515151515,159.93008652457354,25577.632575757576
17,square,match,simultaneous,724.5769230769231,114.34095436961267,13073.853846153846
17,square,match,word_first,655.2702702702703,160.86599817664816,25877.869369369368
17,square,mismatch,image_first,784.1142857142858,147.18171470280248,21662.457142857143
17,square,mismatch,simultaneous,829.8157894736842,154.65233114226976,23917.343527738263
17,square,mismatch,word_first,687.75,101.92893182437037,10389.507142857143
17,triangle,match,image_first,674.5,123.18522638693327,15174.6
17,triangle,match,simultaneous,706.45,131.87094507072493,17389.946153846155
17,triangle,match,word_first,630.8055555555555,126.99422246575841,16127.53253968254
17,triangle,mismatch,image_first,792.1842105263158,163.27291946443833,26658.046230440967
17,triangle,mismatch,simultaneous,786.5555555555555,126.03116268706708,15883.853968253969
17,triangle,mismatch,word_first,713.7777777777778,152.0353551196208,23114.749206349206
18,circle,match,image_first,622.0277777777778,138.99588608734558,19319.856349206348
18,circle,match,simultaneous,708.4722222222222,124.02407280411587,15381.970634920635
18,circle,match,word_first,575.6578947368421,91.26062361432288,8328.501422475107
18,circle,mismatch,image_first,661.2368421052631,156.0726501328401,24358.67211948791
18,circle,mismatch,simultaneous,733.0540540540541,144.40239801524265,20852.05255255255
18,circle,mismatch,word_first,631.6410256410256,117.03676596862228,13697.604588394062
18,square,match,image_first,614.3947368421053,112.20626264587865,12590.245376955903
18,square,match,simultaneous,736.9142857142857,161.66839180112797,26136.668907563024
18,square,match,word_first,605.2571428571429,141.88963044173016,20132.667226890757
18,square,mismatch,image_first,649.7948717948718,137.33922265060554,18862.062078272604
18,square,mismatch,simultaneous,720.0285714285715,139.65808788826033,19504.381512605043
18,square,mismatch,word_first,609.1025641025641,141.02347599859408,19887.620782726044
18,triangle,match,image_first,616.8974358974359,128.3350456446749,16469.883940620784
18,triangle,match,simultaneous,766.8684210526316,167.71825974381443,28129.4146514936
18,triangle,match,word_first,611.8421052631579,109.90574003547484,12079.271692745377
18,triangle,mismatch,image_first,615.8918918918919,113.61577154402264,12908.543543543543
18,triangle,mismatch,simultaneous,758.4571428571429,202.26792698229318,40912.31428571429
18,triangle,mismatch,word_first,631,159.5822248450199,25466.486486486487
19,circle,match,image_first,614.3243243243244,149.10642248147872,22232.725225225226
19,circle,match,simultaneous,626.6571428571428,90.51062428932693,8192.173109243697
19,circle,match,word_first,502.6216216216216,96.52816265829463,9317.686186186185
19,circle,mismatch,image_first,712.4358974358975,178.27031439152273,31780.30499325236
19,circle,mismatch,simultaneous,725.7105263157895,129.45037824101763,16757.400426742533
19,circle,mismatch,word_first,576.2307692307693,95.90687960024489,9198.12955465587
19,square,match,image_first,673.9736842105264,170.86322755937186,29194.24253200569
19,square,match,simultaneous,655.1666666666666,141.61144021582436,20053.8
19,square,match,word_first,534.9722222222222,142.03168381156792,20172.999206349206
19,square,mismatch,image_first,703.2307692307693,168.71658913513133,28465.287449392712
19,square,mismatch,simultaneous,734.2162162162163,157.35454220311516,24760.451951951953
19,square,mismatch,word_first,540.6153846153846,57.495361545000165,3305.7165991902834
19,triangle,match,image_first,612.1351351351351,151.27424730567296,22883.8978978979
19,triangle,match,simultaneous,657.921052631579,106.91001054914724,11429.750355618777
19,triangle,match,word_first,507.35,83.81039345619403,7024.182051282051
19,triangle,mismatch,image_first,718.8717948717949,160.87837502895414,25881.851551956814
19,triangle,mismatch,simultaneous,765.6857142857143,142.8894618903988,20417.39831932773
19,triangle,mismatch,word_first,546.5833333333334,78.92577887755414,6229.278571428571
20,circle,match,image_first,762.8974358974359,217.56968573573639,47336.5681511471
20,circle,match,simultaneous,972.3076923076923,213.6183455858841,45632.797570850205
20,circle,match,word_first,726.6410256410256,168.26130792992427,28311.867746288797
20,circle,mismatch,image_first,725.3684210526316,162.05328137018685,26261.26600284495
20,circle,mismatch,simultaneous,874.9375,155.27414621845764,24110.060483870966
20,circle,mismatch,word_first,679.3846153846154,157.13782341167484,24692.295546558704
20,square,match,image_first,817.7575757575758,212.8470739614228,45303.87689393939
20,square,match,simultaneous,987.8333333333334,173.34812207973707,30049.571428571428
20,square,match,word_first,789.4117647058823,223.98838141500255,50170.79500891265
20,square,mismatch,image_first,749.6410256410256,217.28752321817467,47213.8677462888
20,square,mismatch,simultaneous,901.25,193.69348023543355,37517.16428571429
20,square,mismatch,word_first,665.078947368421,138.56745485433427,19200.939544807967
20,triangle,match,image_first,738.1333333333333,142.07470917973313,20185.222988505746
20,triangle,match,simultaneous,910.65625,135.9330027991731,18477.78125
20,triangle,match,word_first,701.2777777777778,113.74824610543888,12938.663492063492
20,triangle,mismatch,image_first,745.225,203.63107509314423,41465.614743589744
20,triangle,mismatch,simultaneous,877.1388888888889,140.0445138983169,19612.465873015874
20,triangle,mismatch,word_first,643.1025641025641,162.75777851438184,26490.09446693657
21,circle,match,image_first,560.9459459459459,149.24884997620325,22275.21921921922
21,circle,match,simultaneous,529.925,99.19687430456098,9840.019871794872
21,circle,match,word_first,488.8,116.69183611283445,13616.984615384616
21,circle,mismatch,image_first,685.8974358974359,236.11156984422638,55748.67341430499
21,circle,mismatch,simultaneous,661.3,145.45387849497436,21156.830769230768
21,circle,mismatch,word_first,520.1538461538462,114.2641304083469,13056.291497975708
21,square,match,image_first,651.275,171.15070394695564,29292.563461538462
21,square,match,simultaneous,611.7368421052631,126.85673643503276,16092.631578947368
21,square,match,word_first,491.5,74.5464380676329,5557.171428571429
21,square,mismatch,image_first,670.4615384615385,171.19992101477615,29309.41295546559
21,square,mismatch,simultaneous,636.5263157894736,120.84538632844266,14603.607396870555
21,square,mismatch,word_first,503.375,131.1637628779675,17203.93269230769
21,triangle,match,image_first,565.3589743589744,118.42552338239449,14024.604588394062
21,triangle,match,simultaneous,585.6756756756756,95.72096428161912,9162.503003003003
21,triangle,match,word_first,497.25,83.14483809933184,6913.0641025641025
21,triangle,mismatch,image_first,634.5526315789474,165.37650693778025,27349.38904694168
21,triangle,mismatch,simultaneous,620.975,114.02552289638874,13001.819871794873
21,triangle,mismatch,word_first,495.3157894736842,94.3830909223818,8908.167852062588
22,circle,match,image_first,572.8857142857142,143.80394566880273,20679.574789915965
22,circle,match,simultaneous,664.6486486486486,69.74884157389928,4864.9009009009005
22,circle,match,word_first,641.2857142857143,186.80936672393685,34897.73949579832
22,circle,mismatch,image_first,560.475,98.13909216136254,9631.28141025641
22,circle,mismatch,simultaneous,687.9736842105264,150.8676683150386,22761.0533428165
22,circle,mismatch,word_first,603.3428571428572,138.62177548515047,19215.996638655462
22,square,match,image_first,574,168.1522127914666,28275.166666666668
22,square,match,simultaneous,692.1794871794872,147.5818901660812,21780.414304993254
