subj_idx,val,matchness,seq,rt,ACC,response
11,Bad,match,simultaneous,0.92,1,1
11,Neutral,mismatch,simultaneous,0.808,1,0
11,Bad,match,simultaneous,1.291,1,1
11,Bad,match,simultaneous,1.139,1,1
11,Good,match,simultaneous,1.08,1,1
11,Good,mismatch,simultaneous,1.255,1,0
11,Neutral,mismatch,simultaneous,0.933,1,0
11,Neutral,match,simultaneous,1.419,0,0
11,Bad,mismatch,simultaneous,1.063,0,1
11,Neutral,mismatch,simultaneous,1.335,0,1
11,Good,mismatch,simultaneous,0.882,1,0
11,Good,match,simultaneous,1.157,0,0
11,Bad,match,simultaneous,0.829,0,0
11,Neutral,match,simultaneous,0.793,1,1
11,Neutral,mismatch,simultaneous,0.646,1,0
11,Good,match,simultaneous,0.768,1,1
11,Bad,mismatch,simultaneous,0.616,1,0
11,Good,match,simultaneous,0.792,1,1
11,Neutral,mismatch,simultaneous,0.681,1,0
11,Good,mismatch,simultaneous,0.688,0,1
11,Bad,match,simultaneous,0.966,1,1
11,Bad,mismatch,simultaneous,0.797,1,0
11,Bad,match,simultaneous,1.389,1,1
11,Neutral,match,simultaneous,0.935,1,1
11,Good,mismatch,simultaneous,0.898,1,0
11,Bad,match,simultaneous,0.842,1,1
11,Neutral,match,simultaneous,0.849,1,1
11,Good,mismatch,simultaneous,0.665,1,0
11,Good,match,simultaneous,0.651,1,1
11,Neutral,mismatch,simultaneous,1.096,1,0
11,Bad,mismatch,simultaneous,1.057,1,0
11,Good,match,simultaneous,0.985,1,1
11,Good,mismatch,simultaneous,1.307,1,0
11,Neutral,match,simultaneous,0.709,1,1
11,Neutral,mismatch,simultaneous,0.855,1,0
11,Bad,match,simultaneous,1.395,1,1
11,Bad,mismatch,simultaneous,0.685,1,0
11,Good,mismatch,simultaneous,0.894,1,0
11,Neutral,mismatch,simultaneous,0.875,1,0
11,Neutral,match,simultaneous,0.658,1,1
11,Bad,mismatch,simultaneous,1.117,1,0
11,Bad,match,simultaneous,0.871,1,1
11,Neutral,match,simultaneous,0.726,1,1
11,Bad,match,simultaneous,0.965,0,0
11,Good,mismatch,simultaneous,0.791,1,0
11,Neutral,mismatch,simultaneous,1.092,1,0
11,Bad,mismatch,simultaneous,0.869,1,0
11,Good,match,simultaneous,0.848,1,1
11,Good,match,simultaneous,0.684,1,1
11,Neutral,match,simultaneous,0.77,1,1
11,Neutral,mismatch,simultaneous,0.7,1,0
11,Good,match,simultaneous,0.756,1,1
11,Good,mismatch,simultaneous,1.14,1,0
11,Bad,mismatch,simultaneous,0.853,1,0
11,Good,mismatch,simultaneous,0.921,1,0
11,Bad,match,simultaneous,0.875,1,1
11,Bad,mismatch,simultaneous,0.743,1,0
11,Neutral,mismatch,simultaneous,0.834,1,0
11,Good,match,simultaneous,0.654,1,1
11,Neutral,match,simultaneous,0.885,1,1
11,Bad,match,simultaneous,1.14,1,1
11,Good,match,simultaneous,0.739,1,1
11,Neutral,match,simultaneous,0.76,1,1
11,Bad,mismatch,simultaneous,1.302,1,0
11,Bad,match,simultaneous,0.935,1,1
11,Bad,match,simultaneous,0.995,1,1
11,Good,mismatch,simultaneous,0.802,1,0
11,Good,mismatch,simultaneous,1.214,1,0
11,Bad,mismatch,simultaneous,1.116,1,0
11,Good,match,simultaneous,0.684,1,1
11,Neutral,mismatch,simultaneous,1.127,1,0
11,Neutral,match,simultaneous,0.741,1,1
11,Neutral,mismatch,simultaneous,0.824,1,0
11,Neutral,match,word_first,0.757,1,1
11,Good,match,word_first,0.618,1,1
11,Bad,mismatch,word_first,0.999,1,0
11,Good,match,word_first,0.49,1,1
11,Bad,mismatch,word_first,0.597,1,0
11,Neutral,mismatch,word_first,1.397,1,0
11,Good,mismatch,word_first,0.676,1,0
11,Neutral,mismatch,word_first,0.688,1,0
11,Good,mismatch,word_first,0.635,1,0
11,Bad,match,word_first,0.643,1,1
11,Neutral,match,word_first,0.678,1,1
11,Bad,match,word_first,0.9,1,1
11,Bad,mismatch,word_first,0.659,1,0
11,Bad,match,word_first,1.302,1,1
11,Bad,match,word_first,0.842,1,1
11,Good,mismatch,word_first,0.582,1,0
11,Good,match,word_first,0.684,1,1
11,Neutral,mismatch,word_first,0.61,1,0
11,Good,match,word_first,0.585,1,1
11,Neutral,match,word_first,0.605,1,1
11,Neutral,match,word_first,0.744,1,1
11,Neutral,mismatch,word_first,1.126,1,0
11,Good,mismatch,word_first,0.799,1,0
11,Bad,mismatch,word_first,1.039,1,0
11,Good,match,word_first,0.611,1,1
11,Neutral,mismatch,word_first,0.839,1,0
11,Good,match,word_first,0.703,1,1
11,Neutral,mismatch,word_first,0.948,1,0
11,Neutral,match,word_first,0.654,1,1
11,Bad,match,word_first,0.948,1,1
11,Bad,mismatch,word_first,0.808,1,0
11,Good,mismatch,word_first,0.626,1,0
11,Bad,match,word_first,0.821,1,1
11,Good,mismatch,word_first,0.607,1,0
11,Bad,mismatch,word_first,0.898,1,0
11,Neutral,match,word_first,0.724,1,1
11,Bad,mismatch,word_first,0.76,1,0
11,Bad,mismatch,word_first,0.636,1,0
11,Good,match,word_first,0.56,1,1
11,Neutral,mismatch,word_first,0.585,1,0
11,Neutral,match,word_first,0.71,1,1
11,Neutral,mismatch,word_first,0.907,1,0
11,Bad,match,word_first,0.879,1,1
11,Good,match,word_first,0.632,1,1
11,Bad,match,word_first,1.052,1,1
11,Good,mismatch,word_first,1.215,1,0
11,Good,mismatch,word_first,0.762,1,0
11,Neutral,match,word_first,0.62,1,1
11,Neutral,mismatch,word_first,0.642,1,0
11,Good,mismatch,word_first,0.738,1,0
11,Bad,mismatch,word_first,0.634,1,0
11,Good,match,word_first,0.782,1,1
11,Good,mismatch,word_first,0.892,1,0
11,Neutral,mismatch,word_first,0.646,1,0
11,Good,match,word_first,0.553,1,1
11,Neutral,match,word_first,0.946,1,1
11,Bad,mismatch,word_first,0.97,1,0
11,Bad,match,word_first,0.778,1,1
11,Bad,match,word_first,0.736,1,1
11,Neutral,match,word_first,0.743,1,1
11,Neutral,mismatch,word_first,0.733,1,0
11,Bad,mismatch,word_first,0.555,1,0
11,Good,match,word_first,0.596,1,1
11,Neutral,mismatch,word_first,0.601,1,0
11,Good,match,word_first,0.566,1,1
11,Good,mismatch,word_first,0.595,1,0
11,Neutral,match,word_first,0.741,1,1
11,Neutral,match,word_first,0.493,1,1
11,Bad,mismatch,word_first,0.566,1,0
11,Good,mismatch,word_first,0.767,1,0
11,Bad,match,word_first,0.934,1,1
11,Bad,match,word_first,0.768,1,1
11,Bad,match,word_first,0.797,1,1
11,Bad,mismatch,word_first,0.706,1,0
11,Neutral,match,word_first,0.699,1,1
11,Neutral,mismatch,word_first,0.676,1,0
11,Neutral,match,word_first,0.738,1,1
11,Good,match,word_first,0.596,1,1
11,Good,mismatch,word_first,0.673,1,0
11,Neutral,mismatch,word_first,0.744,1,0
11,Bad,mismatch,word_first,0.825,1,0
11,Good,match,word_first,0.624,1,1
11,Good,mismatch,word_first,0.827,1,0
11,Bad,match,word_first,0.832,1,1
11,Bad,mismatch,word_first,0.74,1,0
11,Good,mismatch,word_first,0.677,1,0
11,Bad,match,word_first,0.834,1,1
11,Good,mismatch,word_first,0.95,1,0
11,Neutral,match,word_first,0.792,1,1
11,Neutral,match,word_first,0.676,1,1
11,Good,match,word_first,0.535,1,1
11,Good,match,word_first,0.53,1,1
11,Neutral,mismatch,word_first,0.397,0,1
11,Neutral,mismatch,word_first,0.988,1,0
11,Bad,mismatch,word_first,0.607,1,0
11,Bad,match,word_first,0.887,1,1
11,Good,match,word_first,0.535,1,1
11,Neutral,match,word_first,0.867,1,1
11,Bad,match,word_first,1.172,1,1
11,Neutral,mismatch,word_first,0.721,1,0
11,Bad,mismatch,word_first,1.168,1,0
11,Bad,mismatch,word_first,1.208,1,0
11,Good,mismatch,word_first,0.942,1,0
11,Neutral,match,word_first,0.649,1,1
11,Neutral,mismatch,word_first,1.071,1,0
11,Good,mismatch,word_first,0.738,1,0
11,Good,match,word_first,0.61,1,1
11,Bad,mismatch,word_first,0.601,1,0
11,Neutral,mismatch,word_first,0.938,1,0
11,Bad,match,word_first,0.966,1,1
11,Good,mismatch,word_first,0.742,1,0
11,Neutral,match,word_first,0.731,1,1
11,Good,match,word_first,0.543,1,1
11,Good,match,word_first,0.519,1,1
11,Neutral,mismatch,word_first,0.498,1,0
11,Neutral,match,word_first,0.685,1,1
11,Bad,match,word_first,0.659,0,0
11,Good,mismatch,word_first,0.728,1,0
11,Bad,mismatch,word_first,0.652,0,1
11,Neutral,match,word_first,0.913,1,1
11,Good,match,word_first,0.584,1,1
11,Neutral,match,word_first,0.692,1,1
11,Bad,mismatch,word_first,0.566,1,0
11,Good,mismatch,word_first,0.853,1,0
11,Bad,match,word_first,1.072,1,1
11,Neutral,mismatch,word_first,0.6,1,0
11,Good,mismatch,word_first,0.675,1,0
11,Bad,match,word_first,0.814,1,1
11,Good,match,word_first,0.561,1,1
11,Neutral,mismatch,word_first,0.766,1,0
11,Bad,mismatch,word_first,0.67,1,0
11,Bad,match,word_first,0.825,1,1
11,Bad,mismatch,word_first,0.713,1,0
11,Neutral,mismatch,word_first,0.613,1,0
11,Bad,match,word_first,0.605,0,0
11,Neutral,match,word_first,0.865,1,1
11,Neutral,match,word_first,0.755,1,1
11,Good,mismatch,word_first,0.713,1,0
11,Bad,mismatch,word_first,0.675,1,0
11,Good,mismatch,word_first,1.217,1,0
11,Neutral,mismatch,word_first,0.767,1,0
11,Good,match,word_first,0.724,1,1
11,Good,match,word_first,0.553,1,1
11,Neutral,match,word_first,0.612,1,1
11,Neutral,mismatch,word_first,0.548,1,0
11,Bad,match,word_first,0.745,1,1
11,Good,mismatch,word_first,0.616,1,0
11,Bad,mismatch,word_first,0.564,1,0
11,Neutral,match,word_first,0.924,1,1
11,Neutral,mismatch,word_first,0.923,1,0
11,Bad,match,word_first,0.83,1,1
11,Good,match,word_first,0.679,1,1
11,Good,mismatch,word_first,0.709,1,0
11,Bad,mismatch,word_first,0.97,1,0
11,Good,match,word_first,0.556,1,1
11,Good,match,word_first,0.529,1,1
11,Good,mismatch,word_first,0.559,1,0
11,Bad,mismatch,word_first,0.599,1,0
11,Neutral,mismatch,word_first,1.449,1,0
11,Bad,match,word_first,0.794,1,1
11,Neutral,mismatch,word_first,0.697,1,0
11,Good,mismatch,word_first,0.632,1,0
11,Bad,match,word_first,0.787,1,1
11,Neutral,match,word_first,0.685,1,1
11,Neutral,match,word_first,0.563,1,1
11,Good,match,word_first,0.627,1,1
11,Bad,mismatch,word_first,0.641,1,0
11,Bad,mismatch,word_first,1.195,1,0
11,Good,mismatch,word_first,0.76,1,0
11,Neutral,mismatch,word_first,0.872,1,0
11,Neutral,match,word_first,0.722,1,1
11,Bad,match,word_first,0.723,1,1
11,Neutral,match,word_first,1.155,1,1
11,Good,mismatch,word_first,0.602,1,0
11,Bad,mismatch,word_first,0.895,1,0
11,Good,match,word_first,0.634,1,1
11,Bad,match,word_first,0.753,0,0
11,Neutral,mismatch,word_first,0.631,1,0
11,Good,match,word_first,0.537,1,1
11,Good,match,word_first,0.582,1,1
11,Good,mismatch,word_first,0.662,1,0
11,Good,match,word_first,0.553,1,1
11,Bad,match,word_first,0.95,1,1
11,Neutral,match,word_first,0.57,1,1
11,Bad,mismatch,word_first,0.604,1,0
11,Bad,mismatch,word_first,0.672,1,0
11,Neutral,match,word_first,0.624,1,1
11,Neutral,mismatch,word_first,0.762,1,0
11,Good,mismatch,word_first,0.743,1,0
11,Bad,match,word_first,0.713,1,1
11,Neutral,mismatch,word_first,1.026,1,0
11,Neutral,mismatch,word_first,0.691,1,0
11,Good,match,word_first,0.676,1,1
11,Bad,mismatch,word_first,1.36,1,0
11,Neutral,match,word_first,0.842,1,1
11,Bad,match,word_first,0.644,1,1
11,Bad,match,word_first,0.705,1,1
11,Bad,mismatch,word_first,0.634,1,0
11,Neutral,match,word_first,0.563,1,1
11,Good,match,word_first,0.537,1,1
11,Neutral,mismatch,word_first,0.753,1,0
11,Good,mismatch,word_first,1.046,1,0
11,Good,mismatch,word_first,0.8,1,0
11,Neutral,match,word_first,0.9,1,1
11,Bad,mismatch,word_first,0.607,1,0
11,Neutral,match,word_first,1.171,1,1
11,Good,match,word_first,0.514,1,1
11,Bad,mismatch,word_first,0.652,1,0
11,Good,match,word_first,0.54,1,1
11,Neutral,mismatch,word_first,0.634,1,0
11,Bad,match,word_first,1.166,1,1
11,Good,mismatch,word_first,0.695,1,0
11,Bad,match,word_first,0.997,1,1
11,Neutral,mismatch,word_first,0.609,1,0
11,Good,mismatch,word_first,0.685,1,0
11,Good,mismatch,word_first,0.866,1,0
11,Bad,mismatch,word_first,0.591,1,0
11,Bad,match,word_first,0.777,1,1
11,Neutral,mismatch,word_first,0.828,1,0
11,Bad,mismatch,word_first,1.274,1,0
11,Neutral,match,word_first,0.895,1,1
11,Good,match,word_first,0.659,1,1
11,Good,mismatch,word_first,0.927,1,0
11,Bad,match,word_first,0.721,1,1
11,Neutral,match,word_first,0.593,1,1
11,Good,match,word_first,0.595,1,1
11,Neutral,mismatch,word_first,0.884,1,0
11,Good,match,word_first,0.718,1,1
11,Neutral,match,word_first,0.835,1,1
11,Good,mismatch,word_first,0.762,1,0
11,Neutral,mismatch,word_first,0.669,1,0
11,Neutral,match,word_first,0.654,1,1
11,Good,mismatch,word_first,0.75,1,0
11,Bad,match,word_first,0.907,1,1
11,Bad,mismatch,word_first,0.685,1,0
11,Bad,match,word_first,0.76,1,1
11,Bad,mismatch,word_first,0.644,1,0
11,Neutral,mismatch,word_first,1.256,1,0
11,Good,match,word_first,0.502,1,1
11,Bad,mismatch,image_first,0.664,1,0
11,Good,match,image_first,0.584,1,1
11,Bad,mismatch,image_first,0.763,1,0
11,Neutral,mismatch,image_first,0.673,1,0
11,Bad,match,image_first,0.781,1,1
11,Neutral,match,image_first,0.647,1,1
11,Good,match,image_first,0.565,1,1
11,Bad,match,image_first,0.615,1,1
11,Neutral,mismatch,image_first,0.69,1,0
11,Good,mismatch,image_first,0.862,1,0
11,Neutral,match,image_first,0.676,1,1
11,Good,mismatch,image_first,0.59,1,0
11,Good,match,image_first,0.616,1,1
11,Bad,mismatch,image_first,0.62,1,0
11,Neutral,mismatch,image_first,0.504,0,1
11,Bad,mismatch,image_first,0.606,1,0
11,Bad,match,image_first,1.156,1,1
11,Bad,match,image_first,0.774,1,1
11,Neutral,mismatch,image_first,0.822,1,0
11,Neutral,match,image_first,1.156,0,0
11,Neutral,match,image_first,0.576,1,1
11,Good,mismatch,image_first,0.538,1,0
11,Good,match,image_first,0.739,1,1
11,Good,mismatch,image_first,0.822,1,0
11,Bad,match,image_first,0.776,1,1
11,Good,mismatch,image_first,0.703,1,0
11,Good,match,image_first,0.491,1,1
11,Bad,mismatch,image_first,0.779,1,0
11,Good,match,image_first,0.838,1,1
11,Neutral,mismatch,image_first,0.734,1,0
11,Bad,match,image_first,0.688,1,1
11,Bad,mismatch,image_first,0.825,1,0
11,Neutral,match,image_first,0.763,1,1
11,Neutral,match,image_first,0.502,1,1
11,Neutral,mismatch,image_first,0.545,1,0
11,Good,mismatch,image_first,0.585,1,0
11,Bad,mismatch,image_first,0.849,1,0
11,Bad,match,image_first,0.86,1,1
11,Neutral,mismatch,image_first,0.831,1,0
11,Good,mismatch,image_first,0.6,1,0
11,Good,mismatch,image_first,0.944,1,0
11,Good,match,image_first,0.676,1,1
11,Neutral,match,image_first,0.754,1,1
11,Neutral,mismatch,image_first,0.68,1,0
11,Bad,match,image_first,0.692,1,1
11,Good,match,image_first,0.54,1,1
11,Bad,mismatch,image_first,0.609,1,0
11,Neutral,match,image_first,0.892,1,1
11,Good,mismatch,image_first,0.777,1,0
11,Bad,match,image_first,0.672,1,1
11,Neutral,match,image_first,0.771,1,1
11,Neutral,mismatch,image_first,0.873,1,0
11,Bad,mismatch,image_first,0.79,1,0
11,Good,match,image_first,0.473,1,1
11,Neutral,match,image_first,0.632,1,1
11,Bad,mismatch,image_first,0.672,1,0
11,Bad,match,image_first,0.616,1,1
11,Good,mismatch,image_first,0.764,1,0
11,Neutral,mismatch,image_first,0.874,1,0
11,Good,match,image_first,0.514,1,1
11,Good,match,image_first,0.569,1,1
11,Bad,mismatch,image_first,0.921,1,0
11,Bad,match,image_first,0.76,1,1
11,Neutral,mismatch,image_first,0.65,1,0
11,Neutral,match,image_first,0.872,1,1
11,Bad,match,image_first,0.688,1,1
11,Neutral,match,image_first,0.545,1,1
11,Good,mismatch,image_first,0.542,1,0
11,Good,mismatch,image_first,0.665,1,0
11,Good,match,image_first,0.563,1,1
11,Neutral,mismatch,image_first,0.706,1,0
11,Bad,mismatch,image_first,0.793,1,0
11,Neutral,match,image_first,0.689,1,1
11,Good,mismatch,image_first,1.051,1,0
11,Good,match,image_first,0.49,1,1
11,Good,match,image_first,0.611,1,1
11,Neutral,mismatch,image_first,0.806,1,0
11,Neutral,match,image_first,0.691,1,1
11,Bad,mismatch,image_first,0.679,1,0
11,Neutral,mismatch,image_first,0.811,1,0
11,Bad,match,image_first,0.773,1,1
11,Good,mismatch,image_first,0.561,1,0
11,Bad,mismatch,image_first,0.659,1,0
11,Bad,match,image_first,0.826,1,1
11,Neutral,mismatch,image_first,0.589,1,0
11,Bad,match,image_first,1.297,1,1
11,Good,mismatch,image_first,0.959,1,0
11,Good,match,image_first,0.606,1,1
11,Neutral,match,image_first,0.78,1,1
11,Good,mismatch,image_first,0.576,1,0
11,Neutral,match,image_first,0.802,1,1
11,Bad,mismatch,image_first,1.217,1,0
11,Neutral,mismatch,image_first,1.448,1,0
11,Bad,mismatch,image_first,0.764,1,0
11,Bad,match,image_first,0.698,1,1
11,Good,match,image_first,0.54,1,1
11,Good,match,image_first,0.893,1,1
11,Neutral,match,image_first,0.7,1,1
11,Good,match,image_first,0.531,1,1
11,Good,mismatch,image_first,0.603,1,0
11,Neutral,match,image_first,0.667,1,1
11,Bad,match,image_first,0.725,1,1
11,Good,mismatch,image_first,0.784,1,0
11,Bad,match,image_first,0.715,1,1
11,Neutral,mismatch,image_first,0.791,1,0
11,Neutral,mismatch,image_first,0.988,1,0
11,Bad,mismatch,image_first,0.93,1,0
11,Bad,mismatch,image_first,0.885,1,0
11,Neutral,match,image_first,0.626,1,1
11,Good,match,image_first,0.658,1,1
11,Neutral,mismatch,image_first,1.087,1,0
11,Bad,mismatch,image_first,0.847,1,0
11,Bad,match,image_first,0.753,1,1
11,Bad,mismatch,image_first,0.709,1,0
11,Good,mismatch,image_first,0.706,1,0
11,Good,match,image_first,0.571,1,1
11,Bad,match,image_first,0.902,1,1
11,Neutral,mismatch,image_first,0.782,1,0
11,Neutral,match,image_first,1.227,1,1
11,Good,mismatch,image_first,0.616,1,0
11,Bad,match,image_first,1.216,1,1
11,Good,match,image_first,0.591,1,1
11,Bad,mismatch,image_first,0.624,1,0
11,Neutral,mismatch,image_first,0.769,1,0
11,Neutral,match,image_first,0.533,1,1
11,Good,mismatch,image_first,0.548,1,0
11,Neutral,mismatch,image_first,1.1,1,0
11,Bad,match,image_first,0.695,1,1
11,Bad,mismatch,image_first,0.629,1,0
11,Good,mismatch,image_first,0.594,1,0
11,Neutral,match,image_first,0.68,1,1
11,Good,match,image_first,0.57,1,1
11,Bad,match,image_first,0.652,1,1
11,Neutral,match,image_first,0.822,1,1
11,Bad,mismatch,image_first,0.637,1,0
11,Neutral,mismatch,image_first,0.942,1,0
11,Neutral,match,image_first,1.459,1,1
11,Good,match,image_first,0.479,1,1
11,Good,mismatch,image_first,0.536,1,0
11,Good,mismatch,image_first,0.647,1,0
11,Neutral,mismatch,image_first,0.851,1,0
11,Bad,match,image_first,0.65,1,1
11,Bad,mismatch,image_first,0.566,1,0
11,Good,match,image_first,0.513,1,1
11,Bad,match,image_first,0.667,1,1
11,Neutral,match,image_first,1.073,1,1
11,Good,match,image_first,0.48,1,1
11,Neutral,mismatch,image_first,0.595,1,0
11,Neutral,mismatch,image_first,0.871,1,0
11,Good,mismatch,image_first,0.633,1,0
11,Neutral,match,image_first,0.698,1,1
11,Bad,mismatch,image_first,0.705,1,0
11,Good,match,image_first,0.515,1,1
11,Bad,mismatch,image_first,0.673,1,0
11,Bad,match,image_first,0.998,1,1
11,Good,mismatch,image_first,0.974,1,0
11,Neutral,match,image_first,0.625,1,1
11,Neutral,match,image_first,0.554,1,1
11,Good,mismatch,image_first,0.733,1,0
11,Bad,match,image_first,1.087,1,1
11,Neutral,mismatch,image_first,0.574,1,0
11,Bad,mismatch,image_first,0.598,1,0
11,Good,match,image_first,0.833,1,1
11,Neutral,mismatch,image_first,0.641,1,0
11,Bad,match,image_first,0.672,1,1
11,Good,match,image_first,0.537,1,1
11,Good,mismatch,image_first,0.613,1,0
11,Bad,mismatch,image_first,0.671,1,0
11,Good,match,image_first,0.48,1,1
11,Neutral,match,image_first,0.775,1,1
11,Bad,match,image_first,0.6,1,1
11,Good,match,image_first,0.565,1,1
11,Bad,mismatch,image_first,0.574,1,0
11,Neutral,match,image_first,0.649,1,1
11,Bad,match,image_first,0.748,1,1
11,Neutral,mismatch,image_first,0.748,1,0
11,Good,mismatch,image_first,0.738,1,0
11,Neutral,mismatch,image_first,0.965,1,0
11,Bad,mismatch,image_first,0.732,1,0
11,Good,mismatch,image_first,0.699,1,0
11,Bad,match,image_first,1.024,1,1
11,Neutral,match,image_first,0.633,1,1
11,Neutral,mismatch,image_first,0.632,1,0
11,Bad,mismatch,image_first,0.748,1,0
11,Neutral,mismatch,image_first,0.71,1,0
11,Good,match,image_first,0.51,1,1
11,Good,mismatch,image_first,0.778,1,0
11,Neutral,match,image_first,0.847,1,1
11,Bad,match,image_first,1.117,1,1
11,Good,match,image_first,0.573,1,1
11,Bad,mismatch,image_first,0.693,1,0
11,Good,mismatch,image_first,0.605,1,0
11,Bad,mismatch,image_first,0.854,1,0
11,Bad,match,image_first,0.93,1,1
11,Bad,match,image_first,0.817,1,1
11,Good,mismatch,image_first,0.767,1,0
11,Good,mismatch,image_first,1.039,1,0
11,Bad,mismatch,image_first,1.393,1,0
11,Neutral,match,image_first,0.738,1,1
11,Neutral,match,image_first,0.515,1,1
11,Good,match,image_first,0.621,1,1
11,Good,match,image_first,0.478,1,1
11,Neutral,mismatch,image_first,0.863,1,0
11,Neutral,mismatch,image_first,0.733,1,0
11,Good,mismatch,image_first,0.889,1,0
11,Good,mismatch,image_first,0.78,1,0
11,Neutral,mismatch,image_first,0.799,1,0
11,Good,match,image_first,0.563,1,1
11,Bad,match,image_first,1.133,1,1
11,Neutral,match,image_first,0.657,1,1
11,Bad,match,image_first,0.946,1,1
11,Neutral,mismatch,image_first,0.673,1,0
11,Neutral,match,image_first,0.679,1,1
11,Bad,mismatch,image_first,1.012,1,0
11,Good,match,image_first,0.502,1,1
11,Bad,mismatch,image_first,0.984,1,0
11,Neutral,match,image_first,0.523,1,1
11,Bad,match,image_first,0.736,1,1
11,Neutral,mismatch,image_first,0.631,1,0
11,Neutral,mismatch,image_first,1.074,1,0
11,Bad,mismatch,image_first,0.961,1,0
11,Bad,mismatch,image_first,0.945,1,0
11,Good,mismatch,image_first,0.686,1,0
11,Bad,match,image_first,0.806,1,1
11,Good,match,image_first,0.553,1,1
11,Good,match,image_first,0.545,1,1
11,Good,mismatch,image_first,0.627,1,0
11,Neutral,match,image_first,0.702,1,1
11,Good,mismatch,image_first,0.602,1,0
11,Neutral,match,image_first,0.733,1,1
11,Bad,match,image_first,0.78,1,1
11,Bad,mismatch,image_first,0.777,1,0
11,Neutral,mismatch,image_first,1.273,1,0
11,Bad,mismatch,image_first,0.852,1,0
11,Neutral,mismatch,image_first,0.605,1,0
11,Bad,match,image_first,1.007,1,1
11,Good,mismatch,image_first,1.186,1,0
11,Good,match,image_first,0.601,1,1
11,Good,match,image_first,0.591,1,1
12,Bad,mismatch,word_first,0.61,0,1
12,Neutral,match,word_first,0.68,1,1
12,Neutral,match,word_first,0.762,1,1
12,Good,mismatch,word_first,0.636,1,0
12,Bad,mismatch,word_first,0.82,1,0
12,Good,match,word_first,0.745,1,1
12,Bad,match,word_first,1.201,1,1
12,Neutral,mismatch,word_first,0.695,1,0
12,Bad,match,word_first,0.605,1,1
12,Neutral,mismatch,word_first,0.538,1,0
12,Good,mismatch,word_first,0.508,1,0
12,Good,match,word_first,0.364,1,1
12,Neutral,match,word_first,0.484,0,0
12,Neutral,match,word_first,0.526,1,1
12,Good,mismatch,word_first,0.393,0,1
12,Neutral,mismatch,word_first,0.575,1,0
12,Bad,mismatch,word_first,0.676,1,0
12,Bad,mismatch,word_first,0.757,1,0
12,Good,match,word_first,0.629,1,1
12,Good,mismatch,word_first,0.5,1,0
12,Good,match,word_first,0.536,0,0
12,Bad,match,word_first,0.556,1,1
12,Neutral,mismatch,word_first,0.635,1,0
12,Bad,match,word_first,0.721,1,1
12,Bad,match,word_first,0.533,1,1
12,Neutral,match,word_first,0.686,1,1
12,Good,mismatch,word_first,0.586,1,0
12,Good,match,word_first,0.422,1,1
12,Bad,mismatch,word_first,0.579,0,1
12,Bad,mismatch,word_first,0.735,1,0
12,Neutral,match,word_first,0.662,0,0
12,Neutral,mismatch,word_first,0.813,1,0
12,Bad,match,word_first,0.852,1,1
12,Good,mismatch,word_first,0.931,1,0
12,Good,match,word_first,0.941,1,1
12,Neutral,mismatch,word_first,0.548,1,0
12,Neutral,match,word_first,0.755,1,1
12,Good,mismatch,word_first,0.741,1,0
12,Neutral,mismatch,word_first,0.806,1,0
12,Bad,mismatch,word_first,0.672,1,0
12,Bad,match,word_first,0.611,1,1
12,Good,match,word_first,0.601,1,1
12,Good,mismatch,word_first,0.694,1,0
12,Neutral,mismatch,word_first,0.615,1,0
12,Bad,match,word_first,1.064,1,1
12,Good,match,word_first,0.576,1,1
12,Bad,mismatch,word_first,0.506,1,0
12,Neutral,mismatch,word_first,0.856,1,0
12,Good,match,word_first,0.612,1,1
12,Good,match,word_first,0.453,1,1
12,Good,mismatch,word_first,0.627,1,0
12,Bad,mismatch,word_first,0.424,0,1
12,Neutral,mismatch,word_first,0.839,1,0
12,Good,mismatch,word_first,0.871,0,1
12,Neutral,match,word_first,0.486,1,1
12,Neutral,match,word_first,0.786,1,1
12,Bad,mismatch,word_first,0.337,0,1
12,Bad,match,word_first,0.404,1,1
12,Bad,match,word_first,0.502,1,1
12,Neutral,match,word_first,0.495,1,1
12,Good,match,word_first,0.466,1,1
12,Bad,mismatch,word_first,0.43,0,1
12,Bad,match,word_first,0.426,1,1
12,Good,match,word_first,0.505,1,1
12,Bad,match,word_first,0.564,1,1
12,Neutral,match,word_first,0.53,0,0
12,Bad,mismatch,word_first,0.845,1,0
12,Neutral,mismatch,word_first,0.74,1,0
12,Good,mismatch,word_first,0.904,1,0
12,Good,mismatch,word_first,0.538,1,0
12,Neutral,mismatch,word_first,0.566,1,0
12,Neutral,match,word_first,0.562,1,1
12,Neutral,mismatch,word_first,0.663,1,0
12,Good,mismatch,word_first,0.612,1,0
12,Good,match,word_first,0.652,1,1
12,Bad,match,word_first,0.457,0,0
12,Good,mismatch,word_first,0.626,1,0
12,Bad,mismatch,word_first,0.345,0,1
12,Neutral,mismatch,word_first,0.785,1,0
12,Bad,mismatch,word_first,0.854,1,0
12,Good,match,word_first,0.591,1,1
12,Neutral,match,word_first,0.652,1,1
12,Bad,match,word_first,1.128,0,0
12,Bad,mismatch,word_first,0.573,1,0
12,Bad,match,word_first,0.697,1,1
12,Neutral,mismatch,word_first,0.701,1,0
12,Bad,mismatch,word_first,0.992,1,0
12,Bad,match,word_first,0.599,1,1
12,Neutral,match,word_first,0.591,1,1
12,Good,match,word_first,0.648,1,1
12,Good,mismatch,word_first,0.742,1,0
12,Neutral,match,word_first,0.448,1,1
