subj_idx,matchness,valence,condition,N,countN,ACC
35,mismatch,Good,simultaneous,40,37,0.925
35,mismatch,Good,word_first,40,35,0.875
35,mismatch,Neutral,image_first,40,37,0.925
35,mismatch,Neutral,simultaneous,40,39,0.975
35,mismatch,Neutral,word_first,40,36,0.9
36,match,Bad,image_first,40,34,0.85
36,match,Bad,simultaneous,38,31,0.8157894736842105
36,match,Bad,word_first,40,39,0.975
36,match,Good,image_first,40,39,0.975
36,match,Good,simultaneous,39,39,1
36,match,Good,word_first,40,38,0.95
36,match,Neutral,image_first,40,39,0.975
36,match,Neutral,simultaneous,38,38,1
36,match,Neutral,word_first,40,38,0.95
36,mismatch,Bad,image_first,40,35,0.875
36,mismatch,Bad,simultaneous,38,31,0.8157894736842105
36,mismatch,Bad,word_first,40,32,0.8
36,mismatch,Good,image_first,40,36,0.9
36,mismatch,Good,simultaneous,37,35,0.9459459459459459
36,mismatch,Good,word_first,40,38,0.95
36,mismatch,Neutral,image_first,40,38,0.95
36,mismatch,Neutral,simultaneous,39,35,0.8974358974358975
36,mismatch,Neutral,word_first,40,39,0.975
37,match,Bad,image_first,40,32,0.8
37,match,Bad,simultaneous,40,39,0.975
37,match,Bad,word_first,40,38,0.95
37,match,Good,image_first,40,40,1
37,match,Good,simultaneous,40,40,1
37,match,Good,word_first,40,38,0.95
37,match,Neutral,image_first,40,30,0.75
37,match,Neutral,simultaneous,40,36,0.9
37,match,Neutral,word_first,40,36,0.9
37,mismatch,Bad,image_first,40,34,0.85
37,mismatch,Bad,simultaneous,40,39,0.975
37,mismatch,Bad,word_first,40,39,0.975
37,mismatch,Good,image_first,40,32,0.8
37,mismatch,Good,simultaneous,40,33,0.825
37,mismatch,Good,word_first,40,34,0.85
37,mismatch,Neutral,image_first,40,34,0.85
37,mismatch,Neutral,simultaneous,39,38,0.9743589743589743
37,mismatch,Neutral,word_first,40,37,0.925
38,match,Bad,image_first,40,36,0.9
38,match,Bad,simultaneous,40,37,0.925
38,match,Bad,word_first,40,36,0.9
38,match,Good,image_first,40,36,0.9
38,match,Good,simultaneous,39,32,0.8205128205128205
38,match,Good,word_first,39,35,0.8974358974358975
38,match,Neutral,image_first,40,39,0.975
38,match,Neutral,simultaneous,38,36,0.9473684210526315
38,match,Neutral,word_first,37,32,0.8648648648648649
38,mismatch,Bad,image_first,40,37,0.925
38,mismatch,Bad,simultaneous,39,33,0.8461538461538461
38,mismatch,Bad,word_first,40,40,1
38,mismatch,Good,image_first,40,36,0.9
38,mismatch,Good,simultaneous,38,30,0.7894736842105263
38,mismatch,Good,word_first,39,35,0.8974358974358975
38,mismatch,Neutral,image_first,39,37,0.9487179487179487
38,mismatch,Neutral,simultaneous,39,34,0.8717948717948718
38,mismatch,Neutral,word_first,40,38,0.95
39,match,Bad,image_first,40,33,0.825
39,match,Bad,simultaneous,37,27,0.7297297297297297
39,match,Bad,word_first,38,32,0.8421052631578947
39,match,Good,image_first,40,38,0.95
39,match,Good,simultaneous,39,30,0.7692307692307693
39,match,Good,word_first,40,38,0.95
39,match,Neutral,image_first,40,31,0.775
39,match,Neutral,simultaneous,35,18,0.5142857142857142
39,match,Neutral,word_first,40,35,0.875
39,mismatch,Bad,image_first,39,31,0.7948717948717948
39,mismatch,Bad,simultaneous,39,28,0.717948717948718
39,mismatch,Bad,word_first,40,28,0.7
39,mismatch,Good,image_first,40,35,0.875
39,mismatch,Good,simultaneous,38,23,0.6052631578947368
39,mismatch,Good,word_first,39,29,0.7435897435897436
39,mismatch,Neutral,image_first,39,30,0.7692307692307693
39,mismatch,Neutral,simultaneous,35,26,0.7428571428571429
39,mismatch,Neutral,word_first,40,36,0.9
40,match,Bad,image_first,40,32,0.8
40,match,Bad,simultaneous,40,32,0.8
40,match,Bad,word_first,40,29,0.725
40,match,Good,image_first,40,40,1
40,match,Good,simultaneous,40,40,1
40,match,Good,word_first,40,39,0.975
40,match,Neutral,image_first,40,37,0.925
40,match,Neutral,simultaneous,40,36,0.9
40,match,Neutral,word_first,40,36,0.9
40,mismatch,Bad,image_first,40,37,0.925
40,mismatch,Bad,simultaneous,40,37,0.925
40,mismatch,Bad,word_first,40,35,0.875
40,mismatch,Good,image_first,40,38,0.95
40,mismatch,Good,simultaneous,40,39,0.975
40,mismatch,Good,word_first,40,37,0.925
40,mismatch,Neutral,image_first,40,40,1
40,mismatch,Neutral,simultaneous,40,39,0.975
40,mismatch,Neutral,word_first,40,39,0.975
